OBJECTID,GEAR_NAME,HAUL_ID,CRUISE,NET,FOCI_GRID,LAT,LON,STATION_NAME,HAUL_NAME,GMT_DATE_TIME,BOTTOM_DEPTH,HAUL_PERFORMANCE,MESH,PURPOSE,PRIMARY_NET,MIN_GEAR_DEPTH,MAX_GEAR_DEPTH,VOLUME_FILTERED,GEOGRAPHIC_AREA,COMMENTS_HAUL,POLYGONAL_AREA,MONTH_,YEAR_,DAY_,SHIP_CRUISE_NAME,SHIP_NAME,COMMENTS_SAMPLES,species_name,COMMON_NAME_1,COMMENTS_SPECIMEN,LARVALCATCHPER1000M3,LARVALCATCHPER10M2,STAGE_NAME,SPECIES_NAME_1,SPECIES_CODE_ICHBASE,SPECIES_NAME_ICHBASE,COMMON_NAME_ICHBASE
79,60BON,3BE12 166 2 60BON 1,3BE12,1,,61.00217,-167.9935,166,2,9/23/2012,28,QUEST,505,GRID,Y,0,16,54.6419,BS,gmt time and lat/long not recorded. 20bon flowmeters blown with wind prior to entry. wire angle at 62 deg.,,9,2012,23,BE2012,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
80,60BON,2DY12 42 1 60BON 1,2DY12,1,AR4,55.069,-164.1228,42,1,5/19/2012 20:45,34,GOOD,505,GRID,Y,0,27,85.9039,BS,,,5,2012,19,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,756.65948,204.29806,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
81,60BON,2DY12 151 1 60BON 1,2DY12,1,BV31,55.85266,-169.7832,151,1,5/28/2012 7:19,1862,GOOD,505,GRID,Y,0,300,595.1558,BS,65 mm Myctophidae removed from 60Bon net 2 for AMGEN,,5,2012,28,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
82,60BON,2DY12 180 1 60BON 1,2DY12,1,BM55,57.97133,-170.4365,180,1,5/31/2012 9:39,78,GOOD,505,GRID,Y,0,66,191.9696,BS,,,5,2012,31,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
83,60BON,2DY12 159 2 60BON 1,2DY12,1,BV37,56.30067,-170.2053,159,2,5/29/2012 23:30,114,GOOD,505,GRID,Y,0,93,214.2942,BS,,,5,2012,29,DY12-05,Oscar Dyson,505,Gadus chalcogrammus,,,2981.88192,2773.15018,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
84,60BON,2DY12 186 1 60BON 1,2DY12,1,BP58,58.06833,-171.0282,186,1,5/31/2012 18:11,89,GOOD,505,GRID,Y,0,79,153.4556,BS,,,5,2012,31,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,71.68197,56.62876,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
85,60BON,2DY12 59 1 60BON 1,2DY12,1,AI10,55.86666,-163.374,59,1,5/20/2012 23:30,90,QUEST,505,GRID,Y,0,79,126.479,BS,Large Jelly in 60BON net 1,,5,2012,20,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,7803.66701,6164.89694,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
86,60BON,2DY12 80 2 60BON 1,2DY12,1,Z16,56.66,-162.6413,80,2,5/22/2012 16:58,76,GOOD,505,GRID,Y,0,65,101.169,BS,,,5,2012,22,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,118.61341,77.09872,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
87,60BON,2DY12 82 1 60BON 1,2DY12,1,Z10,56.22333,-162.1983,82,1,5/22/2012 20:04,78,QUEST,505,GRID,Y,0,68,91.2783,BS,Lrg. Jellies in 60BON nets 1 and 2.  Both questionable.,,5,2012,22,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,635.41937,432.08517,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
88,60BON,2DY12 139 1 60BON 1,2DY12,1,BG52,57.98466,-169.4705,139,1,5/27/2012 7:35,70,GOOD,505,GRID,Y,0,60,149.4875,BS,,,5,2012,27,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
89,60BON,2DY12 140 1 60BON 1,2DY12,1,BJ52,57.86783,-169.8418,140,1,5/27/2012 9:01,73,QUEST,505,GRID,Y,0,64,138.5516,BS,Large Jelly in 60BON net 1 and 2,,5,2012,27,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,43.30517,27.71531,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
90,60BON,3DY12 145 2 60BON 1,3DY12,1,M5-S,59.69733,-171.5155,145,2,9/20/2012 0:10,75,GOOD,505,PLNKSURV,Y,0,63,131.4265,BS,Net 1 60bon 2 medium gelatinous masses,,9,2012,20,DY12-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
91,60BON,2DY12 191 1 60BON 1,2DY12,1,BY58,57.71217,-172.1202,191,1,6/1/2012 2:17,109,GOOD,505,GRID,Y,0,99,233.1387,BS,,,6,2012,1,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,5970.6947,5910.98775,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
92,60BON,DY14-06 170 1 60BON 1,DY14-06,1,BV46,56.9495,-170.8672,170,1,6/3/2014 2:13,103,GOOD,505,GRID,Y,0,95,159.51708,BS,,,6,2014,3,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,68.95813,65.51023,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
93,60BON,DY14-06 103 1 60BON 1,DY14-06,1,AR25,56.6027,-165.5917,103,1,5/28/2014 5:51,80,GOOD,505,GRID,Y,0,70,146.96837,BS,,,5,2014,28,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,47.6293,33.34051,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
94,60BON,DY14-06 121 1 60BON 1,DY14-06,1,AR31,57.0453,-166.0402,121,1,5/29/2014 9:54,73,GOOD,505,GRID,Y,0,63,140.46822,BS,,,5,2014,29,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,163.7381,103.15501,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
95,60BON,DY14-05 47 2 60BON 1,DY14-05,1,70M24,58.0395,-169.6802,47,2,5/11/2014 6:44,70,GOOD,505,PLNKSURV,Y,0,65,118.89627,BS,,,5,2014,11,DY14-05,Oscar Dyson,,Gadus chalcogrammus,,,5988.41326,3892.46862,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
96,60BON,DY14-06 172 1 60BON 1,DY14-06,1,BP46,57.2282,-170.022,172,1,6/3/2014 5:51,37,GOOD,505,GRID,Y,0,26,62.43945,BS,,,6,2014,3,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,752.72924,195.7096,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
97,60BON,DY14-06 162 1 60BON 2,DY14-06,2,BG43,57.3283,-168.7978,162,1,6/2/2014 13:32,74,GOOD,505,GRID,Y,0,65,131.40236,BS,,,6,2014,2,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,1788.40015,1162.4601,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
98,60BON,DY14-05 8 3 60BON 1,DY14-05,1,USB1,54.4388,-164.9883,8,3,5/7/2014 23:38,52,GOOD,505,PLNKSURV,Y,0,42,75.86204,BS,,,5,2014,7,DY14-05,Oscar Dyson,,Gadus chalcogrammus,,,276.81829,116.26368,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
99,60BON,6MF06 61 2 60BON 1,6MF06,1,AU4,54.94967,-164.52116,61,2,9/17/2006 18:15,47,GOOD,505,GRID,Y,0,38,66.45734,BS,,909.3235,9,2006,17,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,15.04725,5.71795,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
100,60BON,2MF92 G011A 1 60BON 1,2MF92,1,,54.14833,-168.16,G011A,1,4/17/1992 12:51,2303,GOOD,333,GRID,Y,0,100,136.14647,BS,,343.53,4,1992,17,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
101,60BON,2MF92 G037A 1 60BON 1,2MF92,1,,54.955,-168.6033,G037A,1,4/18/1992 20:33,2225,GOOD,333,GRID,Y,0,103,153.48871,BS,,342.02,4,1992,18,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
102,60BON,6DY08 38 1 60BON 1,6DY08,1,,59.00431,-169.0087,38,1,9/25/2008 21:03,52,GOOD,505,PLNKSURV,Y,0,43,73.66576,BS,,,9,2008,25,DY08-06,Oscar Dyson,,Gadus chalcogrammus,,,13.57483,5.83718,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
103,60BON,5MF05 32 2 60BON 2,5MF05,2,H10,56.92433,-159.83949,32,2,5/13/2005 17:08,56,QUEST,505,GRID,Y,0,47,55.5126,BS,60BON net 2 flowmeter also too low probably due to clogging from dense algae. But it was better than net 1's flowmeter so we used net 2 for qtow.,775.3688,5,2005,13,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,36.02786,16.93309,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
104,60BON,5MF05 35 2 60BON 1,5MF05,1,K13,57.04117,-160.45117,35,2,5/14/2005 0:15,66,GOOD,505,GRID,Y,0,57,49.78406,BS,Flowmeter revs < AVG - 2 SD.,777.9225,5,2005,14,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
105,60BON,5MF05 43 2 60BON 1,5MF05,1,T10,56.4655,-161.4155,43,2,5/14/2005 19:03,69,GOOD,505,GRID,Y,0,60,97.02864,BS,Gorgeous sunny day and saw orcas. Too bad you missed it.,776.3445,5,2005,14,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,123.67482,74.20489,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
106,60BON,5MF05 59 3 60BON 1,5MF05,1,AI10,55.87083,-163.3725,59,3,5/16/2005 6:14,90,GOOD,505,GRID,Y,0,82,105.258,BS,,770.4619,5,2005,16,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
107,60BON,6DY08 1 1 60BON 1,6DY08,1,,55.5051,-163.00368,1,1,9/11/2008 15:01,43,GOOD,505,PLNKSURV,Y,0,34,78.09409,BS,,,9,2008,11,DY08-06,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
108,60BON,6DY08 15 1 60BON 1,6DY08,1,,58.49984,-163.98854,15,1,9/18/2008 15:32,33,GOOD,505,PLNKSURV,Y,0,24,52.90799,BS,,,9,2008,18,DY08-06,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
109,60BON,5MF05 98 2 60BON 1,5MF05,1,AX13,55.48617,-165.52049,98,2,5/18/2005 7:31,115,GOOD,505,GRID,Y,0,106,147.43117,BS,,993.171,5,2005,18,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
110,60BON,8MF07 9 1 60BON 1,8MF07,1,,59.40668,-177.685,9,1,10/9/2007 16:04,345,GOOD,333,PLNKSURV,Y,0,337,424.22186,BS,BON010.hex.,,10,2007,9,MF07-12,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
111,60BON,8MF04 9 2 60BON 1,8MF04,1,,56.62917,-168.87817,9,2,10/2/2004 6:29,103,GOOD,333,PLNKSURV,Y,0,93,154.72508,BS,,,10,2004,2,MF04-11,Miller Freeman,,Gadus chalcogrammus,,,6.46308,6.01066,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
112,60BON,8MF05 2 2 60BON 1,8MF05,1,,56.87333,-164.05133,2,2,9/22/2005 17:31,70,GOOD,333,GRID,Y,0,65,91.90217,BS,bs-2 center. Lots of wind.,,9,2005,22,MF05-13,Miller Freeman,,Gadus chalcogrammus,,,10.88114,7.07274,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
113,60BON,8MF05 28 2 60BON 1,8MF05,1,,58.06667,-168.72484,28,2,9/25/2005 11:49,70,GOOD,333,GRID,Y,0,65,125.38148,BS,,,9,2005,25,MF05-13,Miller Freeman,,Gadus chalcogrammus,,,15.95132,10.36836,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
114,60BON,8MF05 51 2 60BON 1,8MF05,1,,59.89667,-171.26401,51,2,9/27/2005 3:26,71,GOOD,333,GRID,Y,0,60,92.4139,BS,bs-5 east.,,9,2005,27,MF05-13,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
115,60BON,8MF05 53 2 60BON 1,8MF05,1,,59.8965,-172.16901,53,2,9/27/2005 7:49,72,GOOD,333,GRID,Y,0,63,92.43789,BS,bs-5 west.,,9,2005,27,MF05-13,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
116,60BON,6MF06 69 2 60BON 1,6MF06,1,BD4,54.59333,-165.66034,69,2,9/20/2006 17:11,343,QUEST,505,GRID,Y,0,301,350.64655,BS,Wire angle at 34 deg.,1045.999,9,2006,20,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
117,60BON,6MF06 7 2 60BON 1,6MF06,1,B7,56.9515,-159.17751,7,2,9/12/2006 11:48,32,GOOD,505,GRID,Y,0,22,47.65503,BS,,571.1595,9,2006,12,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
118,60BON,6MF06 16 2 60BON 1,6MF06,1,K13,57.0385,-160.4395,16,2,9/13/2006 7:36,65,GOOD,505,GRID,Y,0,56,81.17378,BS,,766.0532,9,2006,13,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
119,60BON,6MF06 22 2 60BON 1,6MF06,1,Q10,56.5875,-161.01167,22,2,9/13/2006 22:07,68,GOOD,505,GRID,Y,0,58,110.19632,BS,,774.1287,9,2006,13,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
120,60BON,6MF06 49 2 60BON 1,6MF06,1,AO4,55.1855,-163.73917,49,2,9/16/2006 15:21,45,GOOD,505,GRID,Y,0,35,51.69187,BS,,778.1142,9,2006,16,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
121,60BON,3MF93 110 1 60BON 1,3MF93,1,,54.32833,-166.48669,110,1,4/29/1993 17:08,751,GOOD,333,PLNKSURV,Y,0,380,426.47775,BS,SMALL SCALE GRID Flowmeter revs < AVG - 2 SD.,,4,1993,29,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,14.06873,53.46117,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
122,60BON,3MF93 111 1 60BON 1,3MF93,1,,54.35833,-166.4083,111,1,4/29/1993 19:04,666,GOOD,333,PLNKSURV,Y,0,361,431.71814,BS,SMALL SCALE GRID Flowmeter revs < AVG - 2 SD.,,4,1993,29,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,2.31633,8.36194,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
123,60BON,3MF93 116 1 60BON 1,3MF93,1,,54.10833,-166.28,116,1,4/30/1993 0:58,90,GOOD,333,PLNKSURV,Y,0,79,112.35253,BS,SMALL SCALE GRID,,4,1993,30,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,53.40334,42.18864,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
124,60BON,3MF93 124 1 60BON 1,3MF93,1,,54.045,-166.46831,124,1,4/30/1993 9:26,136,GOOD,333,PLNKSURV,Y,0,120,146.62599,BS,SMALL SCALE GRID,,4,1993,30,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,402.38432,482.86119,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
125,60BON,3MF93 13 1 60BON 1,3MF93,1,,55.34667,-166.88001,13,1,4/17/1993 4:28,136,GOOD,333,GRID,Y,0,130,200.18201,BS,,747.5,4,1993,17,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,4.99545,6.49409,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
126,60BON,3MF93 42 1 60BON 1,3MF93,1,,54.95,-168.93829,42,1,4/19/1993 15:52,2295,GOOD,333,GRID,Y,0,401,485.28281,BS,,851.84,4,1993,19,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,4.12131,16.52645,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
127,60BON,3MF93 47 1 60BON 1,3MF93,1,,53.88,-167.895,47,1,4/20/1993 2:03,1550,GOOD,333,GRID,Y,0,401,494.38821,BS,,821.87,4,1993,20,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,10.11351,40.55517,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
128,60BON,3MF93 57 1 60BON 1,3MF93,1,,54.39833,-168.9083,57,1,4/21/1993 7:37,1740,QUEST,333,GRID,Y,0,402,416.57083,BS,Wire angle at 33 deg.,763.93,4,1993,21,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,7.20166,28.95066,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
129,60BON,3MF93 68 1 60BON 1,3MF93,1,,54.88,-167.895,68,1,4/22/1993 4:59,1818,GOOD,333,PLNKSURV,Y,0,400,455.34345,BS,SMALL SCALE GRID,,4,1993,22,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,26.35373,105.41493,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
130,60BON,3MF93 8 1 60BON 1,3MF93,1,,54.26333,-165.82671,8,1,4/16/1993 19:34,79,GOOD,333,GRID,Y,0,69,96.25185,BS,Haul performance marked QUEST for zooplankton.,584.72,4,1993,16,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,2337.61741,1612.95601,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
131,60BON,6MF06 35 2 60BON 1,6MF06,1,AC10,56.0965,-162.597,35,2,9/15/2006 3:01,78,QUEST,505,GRID,Y,0,68,121.4351,BS,3 jellyfish removed. Wire angle at 63 deg.,780.1664,9,2006,15,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
132,60BON,6MF06 72 3 60BON 1,6MF06,1,BD13,55.24983,-166.27966,72,3,9/21/2006 4:31,132,GOOD,505,GRID,Y,0,123,163.22138,BS,,764.4164,9,2006,21,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
133,60BON,6MF06 75 2 60BON 1,6MF06,1,BG7,54.69,-166.245,75,2,9/21/2006 10:29,286,GOOD,505,GRID,Y,0,276,347.36154,BS,,773.8167,9,2006,21,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
134,60BON,1SS04 138 1 60BON 1,1SS04,1,,60.00183,-168.99966,138,1,9/28/2004 19:45,42,GOOD,505,PLNKSURV,Y,0,35,46.6638,BS,Calibration factor provided by collecting agency.,,9,2004,28,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
135,60BON,1SS04 16 1 60BON 1,1SS04,1,,57.00117,-161.99983,16,1,8/18/2004 23:30,62,GOOD,505,PLNKSURV,Y,0,62,62.59168,BS,Calibration factor provided by collecting agency.,,8,2004,18,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
136,60BON,1SU94 94 2 60BON 1,1SU94,1,,56.07667,-170.36501,94,2,9/10/1994 14:22,286,GOOD,333,PLNKSURV,Y,0,253,457.53592,BS,,,9,1994,10,SU94-06,Surveyor,,Gadus chalcogrammus,,,0,0,Egg,,,,
137,60BON,1NW02 23 1 60BON 2,1NW02,2,,54.17333,-166.8035,23,1,9/22/2002 16:14,750,GOOD,505,PLNKSURV,Y,0,201,302.7095,BS,Volume filtered calculated by collecting agency.,,9,2002,22,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
138,60BON,1NW02 24 1 60BON 2,1NW02,2,,55.03,-167.52,24,1,9/23/2002 16:07,158,QUEST,505,PLNKSURV,Y,0,201,389.74796,BS,A BASIS Project; Station ID 20022024. Volume filtered provided by collecting agency. Max gear depth recorded as  > bottom depth. Estimate tow depth to 148m.,,9,2002,23,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
139,60BON,1NW02 44 1 60BON 2,1NW02,2,,56.00883,-164.98869,44,1,10/7/2002 2:52,90,GOOD,505,PLNKSURV,Y,0,64,101.11834,BS,Volume filtered calculated by collecting agency.,,10,2002,7,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
140,60BON,1NW02 5 1 60BON 2,1NW02,2,,52.9535,-177.53999,5,1,9/10/2002 15:35,1000,GOOD,505,PLNKSURV,Y,0,201,336.2384,BS,Volume filtered calculated by collecting agency.,,9,2002,10,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
141,60BON,1SS04 26 1 60BON 1,1SS04,1,,59,-164.99683,26,1,8/21/2004 14:59,26,GOOD,505,PLNKSURV,Y,0,24,10.05751,BS,Calibration factor provided by collecting agency.,,8,2004,21,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
142,60BON,1SS04 50 1 60BON 1,1SS04,1,,57.50217,-167.00366,50,1,8/29/2004 15:04,70,GOOD,505,PLNKSURV,Y,0,60,64.82436,BS,Calibration factor provided by collecting agency.,,8,2004,29,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
143,60BON,1SS04 86 1 60BON 1,1SS04,1,,64.00217,-167.9975,86,1,9/12/2004 0:26,36,GOOD,505,PLNKSURV,Y,0,30,43.36694,BS,Calibration factor provided by collecting agency.,,9,2004,12,SS04-01,Sea Storm,,Gadus chalcogrammus,,changed SPECIES_CODE_ICHBASE from 165 to 168 (6/6/2017),23.05904,6.91771,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
144,60BON,1SS04 88 1 60BON 1,1SS04,1,,64.00633,-170.00534,88,1,9/12/2004 20:01,34,GOOD,505,PLNKSURV,Y,0,30,37.70524,BS,Calibration factor provided by collecting agency.,,9,2004,12,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
145,60BON,1OC88 G017A 1 60BON 1,1OC88,1,,55.17667,-167.8933,G017A,1,3/19/1988 7:50,450,GOOD,333,GRID,Y,0,348,537.24725,BS,,686.42,3,1988,19,,Oceanographer,,Gadus chalcogrammus,,,87.483,304.44083,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
146,60BON,1OC88 G029A 1 60BON 1,1OC88,1,,54.41333,-168.1133,G029A,1,3/20/1988 17:45,1228,GOOD,333,PLNKSURV,Y,0,407,511.20355,BS,,,3,1988,20,,Oceanographer,,Gadus chalcogrammus,,,42448.8445,172766.7971,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
147,60BON,1OC88 G054A 1 60BON 1,1OC88,1,,54.18333,-168.395,G054A,1,4/2/1988 7:21,2412,QUEST,333,GRIDPOST,Y,0,317,567.14887,BS,Wire angle at 56 deg. Flowmeter revs > AVG + 3 SD.,,4,1988,2,,Oceanographer,,Gadus chalcogrammus,,,359.69392,1140.22972,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
148,60BON,1SU94 113 2 60BON 1,1SU94,1,,56.83,-168.7267,113,2,9/11/1994 20:23,101,QUEST,333,PLNKSURV,Y,0,72,239.47917,BS,Wire angle at 60 deg. Flowmeter revs > AVG + 2 SD.,,9,1994,11,SU94-06,Surveyor,,Gadus chalcogrammus,,,0,0,Egg,,,,
149,60BON,1MF99 10 1 60BON 1,1MF99,1,,56.18083,-164.1872,10,1,4/14/1999 17:28,92,GOOD,505,GRID,Y,0,86,120.51318,BS,,767.549,4,1999,14,MF99-04,Miller Freeman,,Gadus chalcogrammus,,,697.0192,599.43651,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
150,60BON,1MF99 22 1 60BON 1,1MF99,1,,55.72633,-164.7475,22,1,4/15/1999 19:28,98,GOOD,505,GRID,Y,0,91,144.06953,BS,,775.1135,4,1999,15,MF99-04,Miller Freeman,,Gadus chalcogrammus,,,694.1093,631.63946,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
151,60BON,1GP99 53 2 60BON 1,1GP99,1,,58.28433,-159.4012,53,2,7/22/1999 3:50,18,GOOD,333,PLNKSURV,Y,0,16,30.32425,BS,Haul performance marked QUEST for zooplankton.,,7,1999,22,GP99-2,Great Pacific,,Gadus chalcogrammus,,,0,0,Egg,,,,
152,60BON,1GP99 9 1 60BON 1,1GP99,1,,54.611,-165.09869,9,1,7/14/1999 17:50,88,GOOD,333,PLNKSURV,Y,0,70,164.77135,BS,Flowmeter revs > AVG + 2 SD. Haul performance marked QUEST for zooplankton.,,7,1999,14,GP99-2,Great Pacific,,Gadus chalcogrammus,,,12.13803,8.49662,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
153,60BON,1MF99 45 1 60BON 1,1MF99,1,,57.0175,-164.21401,45,1,4/18/1999 0:34,70,GOOD,505,PLNKSURV,Y,0,65,133.06911,BS,10nm N of mooring F99-BS-2A,,4,1999,18,MF99-04,Miller Freeman,,Gadus chalcogrammus,,,375.7446,244.23399,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
154,60BON,1MF99 9 1 60BON 1,1MF99,1,,55.96233,-163.97321,9,1,4/14/1999 15:58,95,GOOD,505,GRID,Y,0,90,130.05446,BS,,765.5814,4,1999,14,MF99-04,Miller Freeman,,Gadus chalcogrammus,,,7.68909,6.92018,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
155,60BON,2MF98 10 1 60BON 1,2MF98,1,,55.06817,-164.11031,10,1,4/9/1998 23:27,36,QUEST,505,PLNKSURV,Y,0,27,121.78404,BS,Flowmeters spinning in wind.,,4,1998,9,MF98-05A,Miller Freeman,,Gadus chalcogrammus,,,24.63377,6.65112,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
156,60BON,1MP91 G123A 1 60BON 1,1MP91,1,,56.83333,-175.1667,G123A,1,5/4/1991 23:15,3451,GOOD,333,GRID,Y,0,185,204.21269,BS,,9138.77,5,1991,4,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,0,0,Egg,,,,
157,60BON,1NW02 14 1 60BON 1,1NW02,1,,55.0015,-172.49631,14,1,9/16/2002 18:57,1000,GOOD,333,PLNKSURV,NPQ,0,201,283.00983,BS,Volume filtered calculated by collecting agency.,,9,2002,16,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
158,60BON,1NW02 18 1 60BON 2,1NW02,2,,53.48783,-172.52499,18,1,9/18/2002 4:50,1000,GOOD,505,PLNKSURV,Y,0,200,277.31409,BS,Volume filtered calculated by collecting agency.,,9,2002,18,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
159,60BON,1SS04 100 1 60BON 1,1SS04,1,,63.50267,-167.00317,100,1,9/15/2004 19:02,25,GOOD,505,PLNKSURV,Y,0,20,26.23578,BS,Calibration factor provided by collecting agency.,,9,2004,15,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
